text,text_hash,text_exist
"I tell him that I like the sex we have without all the toys, restraint and additional partners? sexual abuse trigger.",2526161548,True
I tell my S/o that PETA kill animal when she is upset after watch a lot of their video.,290528793,True
I tell my best friend I wouldn't answer his phone call anymore.,3346339479,True
I tell my best friend about his brother's shit talk and ruin their relationship.,2352946503,True
"I tell my bf that in case I get pregnant, I get to make the last call on whether we are keep it or not.",407249734,True
I tell my boyfriend I don't think I could keep do long distance.,3521582695,True
I tell my boyfriend he need to go see a doctor because he ask me to get blackout drunk so he could have sex with me while I am pass out.,3350605749,True
I tell my brother's gf to take it easy with the ringing of the phone as it is annoy me.,1071390338,True
"I tell my coworker about how his partner cheat on me, though it is month in the past.",619454050,True
I tell my dad he too old to find a job he really want to do.,1741034588,True
I tell my dad if he tell my mum something relate to my mental health I'll cut him out of my life.,2091262442,True
I tell my dad that my best friend die so I wouldn’t have to go to work the next day.,891297531,True
I tell my ex that I didn't appreciate her tell pretty much everyone we know she is go to break up with me before she do.,171846270,True
I tell my friend how I felt about something that happen a few day ago.,1845303479,True
I tell my friend parent about her boyfriend they don't know about.,528357373,True
I tell my friend's parent about her relationship as revenge.,2462127607,True
"I tell my friend's parent that she have just give birth to an unwanted baby, without her permission.",300426344,True
I tell my gf to call off her people who be go to jump me or I'll break it of with her.,4135787825,True
I tell my gf to stop talk to her ex and ask her to stop go over to his house alone.,2985630966,True
I tell my girlfriend I would find her a little less attractive if she get a boob job.,375201299,True
I tell my girlfriend about a secret group chat conversation.,2566592063,True
I tell my girlfriend that my teammate think her male friend be gay.,977147926,True
I tell my mother that I think she is be selfish for want to abandon her kid ASAP to persue other life interest.,2175936321,True
I tell my parent something my brother tell me in confidence.,2605061611,True
I tell my parent that I amlieved in Santa long after I stop believe so I could continue get presents.,349971472,True
I tell my roommate I am worry he is be abuse by his live in GF.,3122861408,True
I tell my sister to get over a breakup that happen over a year ago.,705828805,True
I tell my spouse that girl belong in the GIRL Scouts and boys belong in the BOY Scouts.,1112612437,True
I tell my step-father that my mother have be cheat on him right around Christmas.,2733514040,True
I tell my tourist guide he should have wait for the whole group.,4037023552,True
"I tell my wife she is expect to cook, clean dishes, and do the laundry.",1997478095,True
I tell someone I don't know that their spouse may be involve in an emotional affair.,4135329335,True
I think I am OCD because I don't want to admit how much my mom hurt me as a child. I seek to find a way to not deal with my pain through OCD.,188428164,True
I think I am fall in love with a guy in a casual relationship.,2465273262,True
I think I just realize that I am only attracted to abusive women..,167188349,True
I think I legit hate men. And I don’t think I could love my own hypothetical child if he is a boy.,4100268883,True
I think I may have a problem with flirting? Or maybe I am just tell nice?.,3199605137,True
I think I might actually become a highschool dropout this week.,3526891260,True
I think I might be a psychopath or sociopath and I am ok with it.,3909883531,True
I think I might have lung cancer from smoke but I am such a coward that I can't go to the doctor.,1826890099,True
I think I need to break off my engagement because of my fiancé’s brother.,271260835,True
I think I wanna be single. I can't handle my mentally ill GF.,2055672967,True
I think a guy that follow me out of a store to ask if I am single be creepy.,4080081462,True
I think about cheat on my husband more than i should but hear me out.,1568872585,True
I think about cheat on my mentally sick girlfriend every moment I’m alive and I’m go insane consider it.,2541627608,True
I think about withdraw what money I can from my account and disappearing for good.,3549109715,True
"I think derogatory term for white people be actually funny sounding, not insulting.",295378706,True
"I think everyone’s jealous of me, that’s the issue.. it isn’t me, it’s you.",1638211832,True
I think fat people should lose some weight for health reason.,2944079449,True
I think finder keeper applies to thrift shopping with a friend.,3839825705,True
I think im go through a depressive episode and no one notice.,2780763643,True
I think it is funny when rich people complain on how they get treated.,2103843165,True
I think jackelopes be real until about ten minute ago. I’m almost 15.,2780830158,True
I think my boss' coworker be a narcissist who have it out for me.,4202305297,True
I think my brother's family be seriously mistreat their pets..,3394967251,True
I think my family be abusive but I don't want to believe it.,2159613178,True
I think my flatmate be a spoiled brat that's way too attached to her mother.,248257320,True
I think my friend be a snake for ask my date for her number.,2019955943,True
I think my friend indirectly cause me to start develop an eating disorder.,4107344689,True
I think my sister would know that she couldn't get into a bar.,3305313825,True
I think my wife be go to tell me she want a divorce and I couldn’t be happier.,1743854769,True
"I think that Brick &amp; Mortar store play Christmas music as a money grab, so I don't shop in them and go online.",4101777329,True
I think that one of the stupid thing a mother can do be name her kid Abcde.,3915127285,True
"I think the columbine shooter might have be good guy if they hadn't do the shooting, and I have start to dress more and more like Eric.",3600887768,True
I think the parent on parental leave should be the one get up with the baby at night.,536944202,True
I think the portrayal of DMV employee as sloth in Zootopia be the most accurate portrayal of DMV employee ever capture on film.,1939942899,True
I think there be a curse among the famales on the maternal side of my family.,582753112,True
I think two straight girl make out and about to have sex be an automatic invitation to a threesome.,10167313,True
I threaten to key my neighbor car because he wouldn’t park properly.,2495617697,True
I threaten to throw the previous home owner mail from the IRS in the garbage.,1248336803,True
I throw a stone and it hit a disabled kid square in the face.,2443384116,True
I throw out a bunch of pack away stuff without consult my wife.,3530036976,True
I throw palm tree leave from my neighbor's tree back over their fence.,2135103791,True
I try to make my girlfriend shower when she doesn't want to.,2466321823,True
I turn a threat crazy situation into a positive one where I educate the one who threaten me.,417997152,True
"I unknowingly creep a girl out and make her uncomfortable, thinking we are friend.",3748404712,True
I use the fact that my ex-friend beat someone to death to get leverage at school.,2476940515,True
I use to poke hole in the plastic wrap of package meat when I am little.,2559514944,True
I use to sneak my family outside dog into my room at night so that he could sleep on my bed.,4149944483,True
I use to tell my mum that google turn off the internet after 7pm so that I didn’t have to help her.,899622025,True
I use to view meme from an Instagram user call Ifunny meme.,1882526984,True
I use to work at Disneyland and find a way to steal cash regularly.,514791395,True
"I verbalize exactly what I expect (plus boundaries, rules, etc) from a potential boyfriend/husband on the first date.",3398969979,True
"I wanna run away, somewhere, anywhere but home, to find a new home.",723654550,True
I want a girl to push me against the wall and force me to make out with her while I just take it with tear run down my face.,2557029258,True
I want a hysterectomy but I’m afraid nobody will want to be with me when they find out I can’t have babies.,326183252,True
I want my dog back after he is be with my parent for 2 year.,1904940155,True
I want something bad to happen to me so I have an excuse to feel sorry for myself.,2963152155,True
I want to be in a relationship but now that I am 2 mo in with my BF I am paranoid I am gonna lose my independence.,2842699494,True
"I want to break the heart of a girl I’ve like for years, and I don’t even have a reason.",43196789,True
I want to choke that one user on this sub out between my thighs.,3792705279,True
I want to cut myself to make the people around me understand that I am not okay.,2294488216,True
I want to cut tie with my close friend of 4 year because I don't want to deal with his drama anymore.,4254409565,True
I want to distance myself from old friend because I find out they are cheat on their so.,2147229543,True
I want to drop out of my junior year at college and take a job offer as a cop but family.,2120818463,True
I want to go to a house party that my girlfriend doesnt want me to go to.,3153992181,True
I want to leave a store where my partner embarrass me publically.,20387792,True
I want to live somewhere where it is easy to meet transwomen.,2868254294,True
I want to pick a fight with my parent for not be there for me more often.,2974751162,True
I want to sleep at night while my wife take care of our newborn.,3732084429,True
I want to stop weird housemate fucking in communal shower at 5am and then leave gf in his bedroom when he go out.,558966903,True
I want to take my 3-year-old on a 7-hour round trip to visit my boyfriend's mom for her birthday.,1680286238,True
I want to tell people I struggle with Anorexia but be currently “not thin enough” to convince anyone how severe it’s gotten.,2444505739,True
"I want to test if a certain person be in love with me, and hurt her feeling in the process.",3071614998,True
I want to watch the NZ shoot Video and find a link but stop because you have to download it and now I am ashamed of myself that I want to watch it.,3784323967,True
I wasn't ever bully in school but I am a victim of racism almost everyday.,3390511713,True
I watch Girl Meets World because I think those two kid be so hot. But I am 26.,743709187,True
"I whenever i see troll comment i laugh think about a angry person furiously type away at their computer, angry over something they created.",4139922301,True
I will NEVER help a republican with anything and neither should you.,824252523,True
I will not change my lifestyle because of the climate change and I dont care if I could do a positive change.,1421551225,True
I win ticket to a show for my husband but I am not go to take him.,4260632240,True
I wish bad thing happen to people who brag about how great their life are.,3718257266,True
"I wish that instead of Area51, people should raid the White House and put this racist imbecile to sleep.",2068915430,True
I wish there be another holocaust so I could save some Jewish women.,1253841034,True
I won't be friend with anyone who still live at home at 30+.,2180584563,True
I work at a place where I’m abuse all the time but can’t afford to quit my job. What do I do????.,1556292589,True
I work for Amazon.com and help them violate our constitutional and human rights.,2525371782,True
I work for Big Pharma..I am force to keep quiet about lot of stuff..I quit work just so I can tell you!.,1244603299,True
"I work for a beachside city give park tickets, except I ignore most car I’m suppose to write ticket for.",40707832,True
I work for the most hated internet publish company in the world.finally quit 2 month ago but nobody know.,4120389223,True
I work in IT and I purposely mess with my Grandma's computer just so I can see her smile when I fix it for her.,2011440793,True
"I work in a call center and if it isn't too busy in the last few minute of my shift, I will ring my phone out so I don't get any more calls.",1266757736,True
I worry about the fact that my girlfriend smoke a joint with a random homeless man.,4082245168,True
I would be really mean to my friend cat grow up and have an urge to torment my girlfriend dog.,763306396,True
I would love to see a video of a bunch of white kid be tie up and burn alive as they areg and cry for their mom mmm.,695806031,True
"I would never adopt a “special needs” animal, and I don’t think its fair to keep them alive.",1476470122,True
"I would never think of feed them,providing them their needs.",2580682223,True
I wrongly approve many patient medical prior authorization when the computer say not to.,3508347200,True
"I “Being close to money, make you care less about what people think of you” Do you agree ?.",2907448107,True
Id like to get shot and live just to have the experience of get shot.,1389566094,True
If I ever see a transgender in person I’m go to beat them to a pulp.,1936464155,True
"If I outlive my dog, I don’t think I’ll be able to continue on.",1073944782,True
"If war do start, we should only draft white folk for all the bad thing they do to people of color.",3064931019,True
If you don't support your local drug dealer you are anti blak.,3323729512,True
Im cheat on my girlfriend with a pregnant coworker who be engaged.,543954939,True
"Im really worry for my brother, but I’m start to hate him at the same time.",1523129400,True
"In 7th grade, I go into my friend's email and send an extremely rude message to the vice principal we both hated.",2929010653,True
In HS my captain position on the cheerleading team be in jeopardy so i rat out my competition.,938680819,True
"In a long distance relationship, but I havebeen cheat and I don't feel even slightly bad. help.",1342579047,True
In high school I use to punch the weird weaboo kid who watch anime in the nut every day.,1730027325,True
In middle school I use to leave class and go to the bathroom to jack off and when I come back they wonder why I am go for the past 35 minute.,2760061124,True
"In my last school, everyone think I am really smart, truth is, I am just good at memorize stuff and bullshit my way out of things.",3575787143,True
It hit his teacher in the head and Bobby get in a lot of trouble.,3818526325,True
It is a literal racist dog whistle and my family and their friend think it is hilarious.,2067406815,True
"It is almost like he is burn the nasty, frightful idea inside.",3028293171,True
It is my birthday and can't help but be sad. Does anyone feel the same?.,2330990781,True
"It keep him from sleep at night, and this make him grouchy.",1814566111,True
It really anger me when I see fat people eat unhealthy food.,2236355936,True
It seem that every computer at her work have this virus on it.,3376420487,True
It turn out that Patrick be rag about his sport team losing.,2458588599,True
It turn out that a bully have steal her daughter's teddy bear.,3197507141,True
"It’S always the same bouncer harass me, so I decide to put a stop to it.",383457964,True
It’S my birthday tomorrow and I don’t think I can handle the disappointment.,4199358177,True
"I’M 15 and trans, and I despise the far left and the far right.",4042790566,True
I’M Trying To Ruin My Lungs With Silica Dust To Satisfy My Lung Damage Fetish.,2574130274,True
I’M a pizza delivery driver and I intentionally say “Enjoy” to every customer as I’m leave because I think it’s funny when they say “you too”.,35798757,True
I’M at work. I just receive an email from someone that be so dumb I am consider go through and smash him in the face!.,1192635029,True
I’M debate put my one year old and three year old up for adoption.,1868896507,True
I’M in a good relationship but I still can’t stop thinking about a guy I talk to for only a month.,3527091691,True
I’M in love with S3E14 of The Office and an ill advise cuck session ruin us.,996940650,True
"I’M in love with a man who cheat on his girlfriend of 7 year with me, and I didn’t even know till recently.",3634636937,True
I’M lead my ex on so that I can break his heart like he break mine.,1737168993,True
I’M lose physical attraction to my girlfriend and I’m not sure how to handle it.,2098339878,True
I’M near my final year of medical school and have almost no desire to be a doctor.,845684361,True
I’M sacred that someone be go to have to shoot up the NRA convention for anything to change.,2088510057,True
I’M so untrusting if people I meet online that I reverse image search their picture before talk to them.,1577068361,True
I’M sorry but phrase like “thick thigh save lives” promote obesity.,1362173357,True
I’M still celebrate my victory tonight by drink many many beer with my buddy.,3449822679,True
I’M tire of the people in my life but don’t have the motivation to meet new people.,3102744819,True
"I’M use a girl to cover up get my heart broken, and it’s go to end horribly for me.",2455838748,True
I’M very depressed. And all I want to do be play game with friend.,1641879651,True
"I’M vocally against Fortnite, but I want to download and play it with a couple of friends.",1280844236,True
I’M work to destroy the life of people who be my friend for years.,2124618025,True
"I’Ve be marry for four years. I love my wife. I love, absolutely adore, our daughter, but I will never stop think about ‘her’ and what could have been.",3043244554,True
I’Ve hook up with almost 40 guy on grinder and I have use protection with ANY of them.,2712018828,True
Jane reluctantly admit that she have steal her friend coat.,2457933215,True
Janice bet the new girl she would beat her or give her 100 dollars.,531306272,True
Jo turn bully to bravery when she contact her union for help.,3071219277,True
Joe didn't notice the gate be open when he let his dog out.,1751192702,True
Joy have be add change to her big glass jar for over ten years.,3119257108,True
Juliette deny her involvement until she confess during the trial.,827791486,True
Justin be watch a movie that his parent tell him not to watch.,3234469444,True
Kay think that the chicken have get bruise and it make her sad.,3555399244,True
"Kid make a bet to see who could get the long in snake, I win and he rip the dollar bill in half.",821174466,True
Kiss Shared With a Co-Worker Puts Marriage on Shakier Ground.,2489521533,True
Landon and his dog retreat back toward the safety of their house.,122623895,True
Last night a guy take advantage of me yet again and idk how i even feel or what to do with myself.,2900632191,True
"Last weekend I am arrest for public disturbance for yell racial slur in the middle of the street and for assault some lady, and my wife doesn't know about it.",3265673435,True
Last year I receive 16k from the government and no one knows.,2479560080,True
"Late last year I confess to delete website of former co-worker because she never pay me to host it, and she do some other disrespectful stuff.",1222390645,True
"Long ago, I use to fake sleepwalk into my roommate's bed and hug her while she sleep whenever I felt scar or sad or worried.",2745707490,True
Luckily he is able to replace his ticket and catch a later ferry.,4252833575,True
Man Questions His Dating Style After Being Cheated On Twice.,2326467840,True
Man Who Ruins Pot Party Puts Girlfriend's Nose Out of Joint.,2158105855,True
Many people I know got cheat on so I can't shake off the constant fear that I am next.,350428620,True
Max vaguely tell the whole school that Joe have take advantage of her.,2354256194,True
Mcdonald'S and my gym share a parking lot. In the last month I haveeaten out more than I haveworked out.,1985094849,True
Me and my friend use to vandalize house under construction in Florida.,2236357061,True
Me and my roommate steal a traffic cone and bring it home after a night of drinking.,4067171807,True
Meeting with my ex to rehash his issue with our relationship and help him without tell my husband.,4220724272,True
Michelle let her Mom taste the Kool-Aid and they both laughed.,3009615333,True
Mike and his friend all love to sit around and play Tabletop.,2660701651,True
Moe become angry and even violent at time after Jr's birth.,2083853571,True
Most of my life have be live on the internet and yet I havealways be a lurker.,1013586831,True
"Most people think I am a sheltered and innocent woman, I actually live in my boyfriend harem with his other girlfriends.",880028587,True
Mother of my kid have cheat on me in the past a least 4+ times.,3155236212,True
My Uncle Is Trying To Contest My Inheritance What Do I Do?.,1662718938,True
My asian parent beat me up every single day on a daily routine.,3519026848,True
My attention span become incredibly short after year of iPhone usage and I hate it.,291053064,True
My bad fear be touch foot with the person who's desk be face mine.,131012382,True
"My best friend's girlfriend think I am him, and I didn't say anything.",1756239967,True
My boyfriend be depress and suicidal and I often think of leave him because of it.,3436780853,True
"My boyfriend be everything I haveever want in a partner, but I am fantasize about other people.",1988043365,True
"My brain snap and say something wrong to my friend of 9years which lead her to cut off all contact with me and honestly, I’m relieved.",556741020,True
"My brother be a noted child kidnapper and molester, but I stand by him.",2457606432,True
My brother come back from prison and I wish he never come back.,3540063816,True
My brother hit my knee with a hammer and have no remorse. It hurt so bad but I hope its not fracture or broken.,2468095799,True
My brother think the donut go bad after a day; I’m not gonna tell him about microwave them until they’re gone.,1750805208,True
My brother wake up in surprise when he notice that his car be gone.,1059788808,True
My brother’s seizure be back and I can’t help but laugh at the result.,992812079,True
My cat die in my arm today and it is the saddest ive ever be.,2295338255,True
"My co-worker and family member all hate when I joke about wish I am dead. But the thing is, it’s not really a joke.",2269063552,True
"My confession: I graduate from the police force 6 month ago, and I am just die to shoot someone's aggressive dog - even a mildly aggressive one.",1734947584,True
My dad doesn’t like to share his candy and try to hide it from me but I always end up find it and put the packet back empty.,1617571114,True
My daughter absolutely resent her mother and I and I don't care.,32249531,True
My deep fear be that people will continue to reject me when they get close enough to see how depressed I am.,1165436585,True
My disabled old half brother break into my house in the middle of the night.,532290365,True
My ex cheat on me so I sign her up for a sugar daddy site without her know.,3435665981,True
My ex girlfriend be in jail for stab a cab driver and shooting at a police officer.,3453820264,True
My ex-girlfriend make up a fake stalker account on Instagram to harass me.,3962378941,True
"My ex-husband start a religous cult and try to make me celibate, and I suspect I am slutty now for revenge.",370746933,True
My family hat me and it’s just because they’re mentally ill.,531175701,True
My fitness watch just buzz and congratulate me on reach 250 step within the hour..all while I am sit on my duff and shake a bag of chip into my face.,2497459227,True
My freak mood swing way too much and I can't bear it much longer.,4086175417,True
My friend all hate one of our former friend and start to insult her after she move.,3789102563,True
My friend always leave me when I give them relationship advice.,3632797423,True
My friend and I hot box a spider in a cup &amp; decapitate it with isi meme music playing in the background.,3980666375,True
My friend have someone call the cop on us constantly joke around.,188880844,True
"My friend tell me about her doctor's visit, so I fake the same symptom to get the same attention.",2507154092,True
"My girlfriend ask me out and I couldn't say no, but I don't think I truly love her.",3177061538,True
"My girlfriend have your anniversary date wrong, and I don't have the heart to tell her she is wrong.",887759844,True
My girlfriend's depression be go to destroy our relationship.,3204781795,True
My great aunt die and my dad lose his leg to flesh eat bacteria.,3586594413,True
My great fear for our wedding be my fiancé's drug addict sibling ruin it.,4064615191,True
My husband accidentally take the key with him on his trip so now I’m stick at home alone for four days.,47916694,True
"My husband be in his cuck cage scream at the top of his lung right now, and I’m sick of it.",50995459,True
My husband eclipse every part of my life and I’m struggle with self worth issue.,4129758928,True
"My iPhones screen-time statistic just let me know that I press snooze on average 38 time a morning, and spend over 9 hour a day on my phone.",4012257685,True
My inability to hold one on one conversation be ruin my life.,3013482027,True
My inlaws think I have bowel issue cause I spend so much time in the bathroom when I am at their house. I really just need space.,2609327490,True
My marriage of 20+ year probably wouldn’t have last if not for the birth of my daughter.,3460309211,True
My mom do thing to me that I absolutely hate but always try to justify it by say she is my mother.,3233882914,True
My mom keep the money I earn from my job and other savings. I am 20 year old.,260184599,True
"My mom think she catch me, but she is wrong and she almost catch something else.",1954421902,True
"My mother-in-law think I am autistic, and I let her because it is just easier.",917248848,True
My music teacher traumatize me and it’s probably the most brilliant thing I imagine someone doing.,2255496652,True
"My obsession hurt others around me. It is also my fetish, but it go far deep than that.",1752833753,True
"My parent and I cause her death, I hate them and myself for it.",2995918237,True
"My parent and friend think I do extremely well in school, but I’m borderline fail multiple classes.",1605576090,True
"My son gain a lot of weight for football, and I feel like I fail him as a parent because of that.",1621172564,True
My son think I front a some band call Nirvana in the 1990s.,1685459912,True
My soon to be ex use me and now be go to kick me out with nothing.,4070250208,True
"My toilet be act up a little, but I didn't think too much of it.",3403945442,True
My wife give me permission to drink on weekend after two year of insist I stop. So now I have to cut back.,4219610477,True
Nachos be her favorite food so she think she could do well.,2086081815,True
Nice to meet you. Make yourself at home. I am take off my pants.,3488617997,True
No one know the 'real' me because I present a different version of myself to every single person I meet.,2141791506,True
"Nobody be hurt, and Marie call for someone to go get her daughter.",142088022,True
Nobody in my life seem to truly care about me? They all cause me pain?.,2389055720,True
"Nothing would make me happier, then set down in front of city hall open a gasoline tank and dose myself a flame.",4016187423,True
"Now Timmy have a lot of friend to play with, and he felt much better.",1295587379,True
"Now that I am about to be 40 yrs old, I have deep regret over lose my virginity.",914299787,True
Now that it is get cold I vape in the bathroom at work several time a day.,3362789872,True
Oh nooooooooooo the fight out!!! They’re about to punch your light out!!!!.,1669274578,True
"On her second day there, she find two kitten in the parking lot.",3733919430,True
"On the path to the perfect life and love, but I don't think I am in love with him.",2496732168,True
"Once a month I book a nice hotel, buy a lot of drug and alcohol, and just do an all-out drug binge for a day.",4107412789,True
"One day, they fight each other until they are down to ground level.",700061722,True
"One of the most toxic friend I’ve ever have reach out to me, and I couldn’t help but take the bait.",3103466980,True
One of the reason I’m get a motorcycle be that it will increase my likelihood of death.,3362070718,True
One time I ask for a water cup at McDonald’s and then I fill it up with soda without the employee knowing.,713238313,True
One time I play hide and seek at my house with my little brother Ryan and I get in the car and drive away.,3124962556,True
"One time I take so much Adderall I remember my birth, my past life, and my near death experience.",1763713520,True
"One time, at a party-in order to impress girls, I shoot myself in the foot with a.22 caliber pistol.",3904316183,True
Parents Fear Son's Tag Along Girlfriend Will Hold Him Back.,1751389237,True
Parents With Strong Beliefs Won't Visit Cohabitating Couple.,2596672978,True
Party Guest Isn't Celebrating After Finding Her Photo Online.,2736723371,True
People Who Disrespect The Flag Should Be Put To Death For Treason.,102766286,True
People around him always make fun of his antic and it pain him.,3720877681,True
"People have no idea how much a smile can actually hide, say I am fine be just another way to cover up the pain, and the feeling of be useless haunt you.",4048958865,True
People make fun of me for work at Taco Bell but what they don’t realize be that I make almost $300 a week! That’s almost as much as doctor and lawyer make.,3136829668,True
People online always seem to think I am troll when I think I am be obviously serious and then think I am serious when I think I am obviously trolling.,3588240846,True
People say they would fight constantly and they would be unhappy.,609687627,True
People who leave their factory set background on their phone annoy me.,2622429657,True
People who leave time on the microwave should be draw and quarter.,699930660,True
People who refer to themselves as a dog’s Mum or Dad make me Sick.,1730353321,True
"Pregnancy clinic hire volunteer to harass pregnant people seek free help, then refuse me services.",545268843,True
Products mostly use by men like anime or video game should be tax high to combat toxic masculinity.,455287913,True
Randy'S girlfriend find out he is fake so she would take care of him.,1553995846,True
Rape Suffered in Past Causes Couple's Fears for the Future.,1899566292,True
Real old friend get bust for sell drug -- claim he is set up.,2508264683,True
Regular fantasy about wife and kid die and hook up with wife's best friend.,214637290,True
Roger and Slurm lock themselves in a terrible drinking duel.,2674529806,True
Sam get a small burn from the cappuccino and learn her lesson.,3057718867,True
Scott never expect to buy a canoe on his short lunch break!.,2594706800,True
Self harm doesn't help anymore. And I haven't tell anyone I still do it. I feel guilty.,850730493,True
She crawl out her window for her secret tryst and meet her father.,623777792,True
She decide she would go back to wood floor when she could afford it.,1101535285,True
She end up miss her deadline cause she keep change the essays.,3024098865,True
She felt a lot of peer pressure since they buy a lot of items.,3016824327,True
She frantically search and finally saw her room phone off the hook.,1246435438,True
She get out of bed and put on her swimsuit and gather her toys.,3257407088,True
She go back to the doctor so he could change her whole body.,2089030941,True
She is able to give them over a thousand dollar to help save lions!.,1026037789,True
"She is late for work, but she is relieve to drink her latte.",2150241582,True
She is tell four other mutual friend that he is cheat on Tara.,3244168718,True
"She leave for work, scratch his car and texted him, show her that!.",663361393,True
She lose the job and have to move back in with her parents.,1766855887,True
She now think her dad like her boyfriend more than he like her.,3479574110,True
She realize she didn't have enough quarter to vacuum the inside.,4066187092,True
"She run outside call her dog's name and yell the word, treat.",2698909059,True
"She teach her cat a lesson, peacefully and without use violence.",3829602111,True
"She think people would stare at her fat legs, but nobody did.",2914457033,True
She would hang it on her microphone stand so she wouldn't lose it.,522131397,True
"Silently, Joan use the knife to make an incision on Brad's leg.",3455718918,True
"Since we are confess about sitcoms, I lose respect for anyone who like 'How I Met Your Mother' and 'Big Bang Theory'.",2340038740,True
So he is excite when he find out her middle name would be Lulu.,3228309015,True
So today I kick a guy on his nut but not on purpose and he cry and run away. Idk how to confront him tomorrow? Suggestions.,1645554651,True
Some guy monkey stomp my transgender wife and we are sue him for $1.5 million for hate crime.,837296362,True
Some night I leave a bowl of dog food out for all the stray in my neighborhood-but cover it in hot sauce and ghost pepper flake.,1661349294,True
"Some wasp fly out, stung Bert, and he drop his plate of steaks.",3322484262,True
Someone jipped me out of $20 so I jipped them out of $70 as revenge a week later.,1604786968,True
Someone pull out in front of me on the highway a month ago and I am now afraid of driving.,3022331835,True
Sometimes I intentionally starve myself to satisfy my depression.,924981477,True
Sometimes I like to scratch my dandruff because I like the scratchy feeling and it kind of look like a little snow fall.,1001007882,True
Sometimes I save random people’s photo of their pet just because I want to use them as my phone wallpaper.,2927372336,True
Sometimes I think about Robin Williams and cry uncontrollably..,3870168906,True
"Sometimes I want to make an anonymous hate account on instagram or twitter or facebook, against myself so people will feel bad for me and be my friends. .",443627385,True
Sometimes I wish ill will on my mother in law and I am not sorry.,4273018601,True
Sometimes it hurt to be crush hard on a guy with a girlfriend. Involves static electricity and roll office chairs.,1352346024,True
"Sometimes, when I play Minecraft and I find a good Village, I use an Iron Door to claim a Villager's House.",3402966177,True
"Sometimes, when I’m do a particularly difficult Poo, I like to yell bible passage to encourage it along.",1129064171,True
Son Cuts Off All Communication After Getting Kicked out of Parent's House.,3567327788,True
Stahp it with deez detesticle posts! stop say nword its racist bro!.,1645353159,True
Straight people disgust me and the LGBT+ community will rule America soon.,4115864253,True
Suddenly hundred of bee fly out and sting him all over his body!.,243144483,True
Susan create a beautiful watercolor painting of her former house.,609818702,True
Teen Responds To Bullying And Depression By Cutting Herself.,2477594019,True
The Guy I Cheated With Destroyed My Boyfriend’s Soul and I Don’t Even Care.,1845894393,True
The barrier that tell me to hurt myself isnt okay isnt there anymore.,1901533540,True
The cashier call the police and they catch Dan and take him to jail.,1061099460,True
The controller hit Eli's nose and he have blood pour everywhere.,3977385794,True
The convict dove on the guard and shoot him with his own gun.,2857047521,True
The convict have their way with their home and tear it to pieces.,237442928,True
The day my friend and Icompletely annihilate our ex-best friend toilet.,2710706714,True
The day my son come out I bash him and kick him to the kurb.,1925387408,True
The doctor tell her she will develop cancer soon if she doesn't quit.,1806375139,True
"The first time I masturbate it felt like an awakening, but then I am addicted. Just like every other drug I have take since.",3186830276,True
The man I cheat on my husband with be in the hospital and I don’t know what to feel.,572989151,True
The man hold his gun out and ask the cashier to give him monday.,3640202911,True
The mother of my 3 child have ruin my life and I feel like disappear forever.,229055240,True
The next morning Jeb wake up to find out he is win the jackpot.,3406501447,True
The only reason I havebeen keep my nail short be to prevent accidental self harm.,2867666248,True
The only time I feel any sort of empathy or sadness be when I am high.,1801001061,True
The only time you should interact with a woman be when you insult her.,2448169370,True
The only way I can stop my feeling of detachment from the world be to self harm.,2107579503,True
The police call to tell Otto that they have find his old car.,2724795787,True
The police tell him his identical twin have the same fingerprints.,602347604,True
The reason why I refuse to go to therapy be because I’ve internalize mentally ill = be inferior.,4067566632,True
The small comment will set me off in a cry rage because i think of everything bad that have happen to me and it make me feel weak.,3578146268,True
The stylist cut it so poorly Kevin look like he fight a lawn mower.,1075910703,True
They are go to attack his big sister and her friend with them.,3018200598,True
They are so busy that they didn't get a chance to eat any dinner.,4101641939,True
They aregan to think that I didn't care about or like them.,1916605622,True
They arrest her brother for the connection of a 3 people murder.,4204664612,True
They break her trust and find out she is be completely honest.,3232241293,True
They choose a birth control method that make the most sense for them.,1979259180,True
They tell Aya she would be choose for random X-ray screening.,2700875231,True
Think Twice Before Confronting Drivers in Handicapped Spots.,2641565187,True
This woman get in my face and start screaming. I want to knock her fuc#ing teeth out.,250420745,True
"Tifu didn't want it, so here's the story of me beat some kid up in a public bathroom and get arrest on Friday.",1265051277,True
Today I drive around the block and lose the love of my life.,2311591200,True
Told girl who get over depression how much I loathe her out of a petty attempt to make her fall back into it.,1990797056,True
"Tula become a drug queenpin, and have a price put on her head.",2999850406,True
Twin Isn't Inclined to Double Her Sister's Wedding Pleasure.,2149061936,True
"Two Of My Friends Are Fighting,because I misunderstand one.",1726878983,True
"Unfortunately,They fell during practice and Frank break his ankle.",1226446949,True
Ungrateful Granddaughter May Get Taste of Her Own Medicine.,2357859610,True
"Until last night, I use to say the n-word a lot, and I claim I wasn’t racist.",1181817832,True
Veterinarian Should Help Guide Decision to End Pet's Suffering.,3778418321,True
Victims of Domestic Violence Live Without Fear in Washington.,3036747339,True
We Need a Little Bit of Fascism in America To Vanquish the Cucks.,3501856325,True
We lock a 2nd Grade student in the school laboratory with the Skeleton prop.,45554533,True
"We splatter him with use motor oil, and he sit outside for a week.",545396611,True
